,id,Beds,Baths,Balconies, Covered Parking,Carpet Area,Developer,Project,Status,Facing,Lifts,Furnished Status,Car parking,Age of Construction,Rental Value,Security Deposit,Address,Landmarks,Furnishing,Flooring,Overlooking,Additional Rooms,Water Availability,Status of Electricity,Lift,Num of Amenities,Floor,Balcony,Super Built-up Area,Type of Ownership,Authority Approval,Bed,RERA ID,Bath,Floors allowed for construction
2123,4d423535343738393331,,,,,580,,Maruti Tower,Immediately,East,2,Unfurnished,50 Open,5 to 10 years,"₹12,000","₹50,000Pay Zero Deposit","Plot 9, Sector 5, Kamothe, Kamothe, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","The property is close to school, highways, and market.",Unfurnished,Marble,Main Road,None of these,24 Hours Available,No/Rare Powercut,2,0,4 (Out of 7 Floors),,,,,1,,1,
2124,4d423236313132353331,2,2,,,,Reliable Builders,Balaji Shrishti,Immediately,,,Unfurnished,1 Open,New Construction,"₹15,500","₹93,000Pay Zero Deposit","Sector 20, Roadpali, Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Close to Navi Mumbai Police Headquarters, Sion - Panvel Highway.",Unfurnished,Vitrified,"Pool, Main Road",,24 Hours Available,No/Rare Powercut,,17,3 (Out of 12 Floors),,1100sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹14/sqft,,,,,,
2125,4d423236313935303131,2,2,3,,,,,Immediately,,,Unfurnished,,Less than 5 years,"₹40,000",₹1.5 LacPay Zero Deposit,"1302, balaji heights sec 50 seawood west., Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,13 (Out of 15 Floors),,1225sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹33/sqft,,,,,,
2126,4d423731303633323037,2,2,,,950,,Millennium Towers Symphony CHS,Immediately,South -West,2,Semi-Furnished,1 Open,10 to 15 years,"₹44,000",₹1.5 LacPay Zero Deposit,"A8-10-3., Sanpada, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","2BHK flat,12BHK flat,10th flr available on rent from Aug at Millenium",Semi-Furnished,Ceramic Tiles,"Garden/Park, Pool, Main Road",,24 Hours Available,No/Rare Powercut,2,0,10 (Out of 15 Floors),1,,,,,,,
2127,4d423531353934363839,,,,,600,,,Immediately,East,,Furnished,,5 to 10 years,"₹20,000","₹75,000Pay Zero Deposit","Pratibha chs RHNo-18 sec-2/A, Sector 2 Airoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",Mahanagar bank,Furnished,,,,,,,0,Ground (Out of 3 Floors),,,,,1,,1,
2128,4d423730383134303135,,,2,,450,,,Immediately,,,Semi-Furnished,,5 to 10 years,"₹10,000","₹30,000Pay Zero Deposit","Navi Mumbai, Maharashtra",,Semi-Furnished,,Garden/Park,Puja Room,,,,0,8 (Out of 8 Floors),,,,,1,,1,
2129,4d423731303634333733,,,,,,,,Immediately,,,Unfurnished,,,"₹8,500","₹51,000Pay Zero Deposit","Taloja, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,2 (Out of 3 Floors),,500sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹17/sqft,,,1,,1,
2130,4d423731323935313537,3,2,,,,Aditya Group Builder & Developers,Hi Tech Castle,Immediately,,,Unfurnished,,,"₹22,000","₹1,32,000Pay Zero Deposit","Ulwe, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,,,,,,14,5 (Out of 13 Floors),,1329sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹17/sqft,,,,,,
2131,4d423535343335343135,2,,,,1100,,,Immediately,,,Semi-Furnished,,5 to 10 years,"₹18,000","₹50,000Pay Zero Deposit","jalwayu vihar phase 1, Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,5 (Out of 14 Floors),,,,,,,1,
2132,4d423338323733343839,,,,1 ,468,,Nano homes,Immediately,North - East,,Semi-Furnished,"1 Covered, 1 Open",Less than 5 years,"₹9,000","₹30,000Pay Zero Deposit","Nano homes Sector30 Kharghar Navi mumbai., Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Near Real food Mart,Semi-Furnished,Vitrified,Main Road,,24 Hours Available,No/Rare Powercut,1,0,1 (Out of 4 Floors),,,,City Municipal Corporation,1,,1,
2133,4d423531373430363639,3,3,5,,710,Krishna Enterprises,Amrut View,Immediately,East,,Unfurnished,,Less than 5 years,"₹22,000 | ₹2,728 Per sq. Unit Monthly Maintenance",₹1.0 LacPay Zero Deposit,"sector 3 karanjade, Navi Mumbai, Karanjade, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",bank is within building. reliance mart in opp building,Unfurnished,"Vitrified, Ceramic Tiles","Garden/Park, Main Road",Puja Room,,,,16,10 (Out of 13 Floors),,,,,,,,
2134,4d423636363631373833,2,2,4,1 ,544,Arihant Superstructures Ltd.,Arihant Anshula,Immediately,,,Semi-Furnished,1 Covered,Less than 5 years,"₹10,500","₹40,000Pay Zero Deposit","Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,Garden/Park,,24 Hours Available,No/Rare Powercut,1,19,2 (Out of 4 Floors),,,,,,,,
2135,4d423338323138313033,,,,,,,,Immediately,,,Unfurnished,1 Open,,"₹7,500","₹25,000Pay Zero Deposit","Airoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,,,180sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹42/sqft,,,1,,1,
2136,4d423730393330353731,2,2,2,,894,Paradise Group,Sai World City,Immediately,North - East,,Semi-Furnished,,New Construction,"₹24,000","₹1,44,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,"Wooden, Ceramic Tiles",Garden/Park,,,,,27,18 (Out of 26 Floors),,,,,,,,
2137,4d423731303635323733,2,3,,,,Cidco,NRI Complex Phase,Immediately,North - West,,Furnished,,Above 20 years,"₹65,000",₹3.0 LacPay Zero Deposit,"Seawoods, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Furnished,,"Pool, Garden/Park",Servant Room,,,,14,11 (Out of 13 Floors),1,1150sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹57/sqft,,,,,,
2138,4d423638393233393933,3,2,,,,,Yugandhara Apartments,Immediately,,,Furnished,,,"₹60,000","₹3,60,000Pay Zero Deposit","Kharghar, Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,,,,,,,0,1 (Out of 20 Floors),,1600sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹38/sqft,,,,,,
2139,4d423436353238313739,,,,,,,,Immediately,,,Unfurnished,,,"₹7,500","₹45,000Pay Zero Deposit","Ghansoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,3 (Out of 4 Floors),,500sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹15/sqft,,,1,,1,
2140,4d423634303837333435,2,2,,,,Kalpataru Ltd.,Kalpataru Riverside,Immediately,,,Unfurnished,,,"₹22,000","₹1,32,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,,,,,,14,13 (Out of 14 Floors),,1082sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹20/sqft,,,,,,
2141,4d423538343335333833,2,2,,,,Satyam Group,Satyam Prestige,Immediately,,,Semi-Furnished,,,"₹11,000","₹66,000Pay Zero Deposit","Karanjade, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,,,,,,23,7 (Out of 7 Floors),,1000sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹11/sqft,,,,,,
2142,4d423731323337393339,,2,3,,555,Gajra Developers Ltd,Bhoomi Trivas,Immediately,North - West,,Furnished,,5 to 10 years,"₹24,000","₹1,44,000Pay Zero Deposit","B503, bhoomi trivas sec 34c kharghar navi mumbai, Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,Ceramic Tiles,"Pool, Garden/Park",,,,,5,5 (Out of 13 Floors),,,,,1,,,
2143,4d423531393836353735,,,,,,G.D Jain Infra Projects,Shubham Residency,Immediately,,,Semi-Furnished,,,"₹9,500","₹57,000Pay Zero Deposit","Shubham Residency, Taloja Phase 1, Taloja, Navi Mumbai - Central Navi Mumbai, Maharashtra","Near to metro, Dmart, hospital, ATM, Bus stop, Market, Reliance,school",Semi-Furnished,Vitrified,,,24 Hours Available,No/Rare Powercut,,26,4 (Out of 6 Floors),1,700sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹14/sqft,,,1,,1,
2144,4d423436303835333037,,,,10 ,,,Puspanarayan Complex,Immediately,North - East,,Semi-Furnished,"10 Covered, 10 Open",Less than 5 years,"₹6,000","₹36,000Pay Zero Deposit","c-10, 401, Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",Highway,Semi-Furnished,Normal Tiles/Kotah Stone,Main Road,,,,,0,4 (Out of 4 Floors),1,650sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹9/sqft,,,1,,1,
2145,4d423531343738363934,,,,1 ,433,C.J. Group,Kalpavriksha,Immediately,South - East,,Unfurnished,1 Covered,Less than 5 years,"₹8,000","₹35,000Pay Zero Deposit","R2-107, Kalpavriksha, Survey No. 62D, Village Hedutane, Kanopli, MDR 6, Taloja Midc - 410208, Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",This property is behind Deepak Fertilizers.,Unfurnished,Ceramic Tiles,,None of these,24 Hours Available,No/Rare Powercut,1,23,1 (Out of 3 Floors),1,,,,1,,1,
2146,4d423730303631303435,2,,,,1200,,,Immediately,East,,Semi-Furnished,,5 to 10 years,"₹12,000 | ₹2,000 Monthly Maintenance","₹15,000Pay Zero Deposit","sector 15 nerul railway station, Navi Mumbai, Maharashtra",,Semi-Furnished,,"Garden/Park, Main Road",,,,,0,3 (Out of 3 Floors),,,,,,,1,
2147,4d423731313136343939,3,3,,,,Adhiraj Codename Capital City,Adhiraj Gardens,Immediately,,,Semi-Furnished,,,"₹29,000","₹1,74,000Pay Zero Deposit","Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,,,,,,20,3 (Out of 3 Floors),,1200sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹24/sqft,,,,,,
2148,4d423435343532373937,,,2,,625,Heritage Builders,Heritage Castle,Immediately,,2,Unfurnished,1 Open,Less than 5 years,"₹7,500 | ₹2,500 Monthly Maintenance","₹25,000Pay Zero Deposit","Heritage Castle, Plot No 31, Sector 16, Taloja Phase 2, Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,Marble,Main Road,,24 Hours Available,No/Rare Powercut,2,20,8 (Out of 12 Floors),,,,,1,,1,
2149,4d423530393734333436,3,3,,,,Indiabulls Real Estate Ltd.,Indiabulls Green Phase 2,Immediately,,,Unfurnished,,,"₹29,900","₹1,79,400Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,Garden/Park,,,,,47,5 (Out of 36 Floors),1,1706sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹18/sqft,,,,,,
2150,4d423632353337373635,,,,,,,,Immediately,,,Unfurnished,,,"₹8,000","₹48,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,3 (Out of 4 Floors),,579sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹14/sqft,,,1,,1,
2151,4d423233333335313735,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2152,4d423730343331343737,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2153,4d423730393332363133,,,,,500,,,Immediately,,,Semi-Furnished,,5 to 10 years,"₹12,500 | ₹500 Monthly Maintenance","₹40,000Pay Zero Deposit","sector 12b, Bonkode, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,,,,,,1,,1,
2154,4d423730343330393431,5,5,,,1000,,,Immediately,,,Unfurnished,,5 to 10 years,"₹65,000","₹3,90,000Pay Zero Deposit","Sector 19 Kopar Khairane, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,2 (Out of 3 Floors),1,,,,,,,
2155,4d423731323331323239,2,2,3,,1400,,,Immediately,North,,Furnished,,5 to 10 years,"₹45,000","₹80,000Pay Zero Deposit","Kusum Nivas, Sector 35D, Kharghar, Navi Mumbai, Sector 35D Kharghar, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-","Behind Gokul Dham building, sector 35 D, kharghar, Navi Mumabai.",Furnished,Vitrified,Garden/Park,Store,,,,0,2 (Out of 4 Floors),,,,,,,,
2156,4d423435333233333333,,,3,,,,A A Thaiup Erasali Divine,Immediately,,,Unfurnished,,,"₹5,000","₹20,000Pay Zero Deposit","Plot No-45, Sector-55, Dronagiri, Navi Mumbai, Uran, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,2 (Out of 4 Floors),,620sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹8/sqft,,,1,,1,
2157,4d423730383036363935,,2,,,400,,,Immediately,,,Semi-Furnished,,15 to 20 years,"₹18,000","₹1,08,000Pay Zero Deposit","Sector 1 Airoli, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Semi-Furnished,,Pool,,,,,0,1 (Out of 3 Floors),,,,,1,,,
2158,4d423336353037343539,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2159,4d423731323332353533,,,,,,,,Immediately,,,Unfurnished,,,"₹8,000","₹48,000Pay Zero Deposit","Indira Nagar, Navi Mumbai - East, Maharashtra",,Unfurnished,,,,,,,0,1 (Out of 5 Floors),,400sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹20/sqft,,,1,,1,
2160,4d423535313238373433,2,2,,,720,,,Immediately,,,Unfurnished,,10 to 15 years,"₹27,000",₹1.0 LacPay Zero Deposit,"B-405., Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,4 (Out of 6 Floors),,,,,,,,
2161,4d423731333436353937,,,2,,380,Arihant Superstructures Ltd,Arihant 4 Anaika,Immediately,East,,Unfurnished,,New Construction,"₹7,500","₹21,000Pay Zero Deposit","Taloja, Taloja, Navi Mumbai - Central Navi Mumbai, Maharashtra",penthar meto station,Unfurnished,,"Garden/Park, Pool, Main Road",,,,,0,4 (Out of 10 Floors),,,,,1,,1,
2162,4d423731333436363533,3,2,,,,,,Immediately,,,Semi-Furnished,,,"₹32,000","₹1,92,000Pay Zero Deposit","Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,3 (Out of 4 Floors),,1200sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹27/sqft,,,,,,
2163,4d423731313735383935,,,2,,650,Gavdevi Construction,Gavdevi Garden,Immediately,,,Unfurnished,,5 to 10 years,"₹5,500 | ₹1,200 One-Time Maintenance","₹33,000Pay Zero Deposit","taloja midc, Taloja, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,1 (Out of 3 Floors),,,,,1,,1,
2164,4d423531313632343430,,,,,475,,,Immediately,East,,Semi-Furnished,,5 to 10 years,"₹11,000","₹50,000Pay Zero Deposit","403 pratham residency plot no 234 sector 21 kamothe khandeshwar navi mumbai, Kamothe, Navi Mumbai - Central Navi Mumbai, Maharashtra",Near Bajrang Dairy,Semi-Furnished,,"Garden/Park, Main Road",1 Study Room,,,,0,4 (Out of 7 Floors),,,,,1,,1,
2165,4d423730383037343935,,,,,600,,,Immediately,North,,Semi-Furnished,,10 to 15 years,"₹20,000 | ₹500 Monthly Maintenance","₹50,000Pay Zero Deposit","sec-20, Belapur, Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,3 (Out of 3 Floors),,,,,1,,1,
2166,4d423730363534373539,,2,,,540,,,Immediately,,,Semi-Furnished,,10 to 15 years,"₹20,000","₹40,000Pay Zero Deposit","Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,2 (Out of 3 Floors),1,,,,1,,,
2167,4d423635313530383731,2,2,,,,,,Immediately,,,Unfurnished,,,"₹7,000","₹42,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,2 (Out of 4 Floors),,960sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹7/sqft,,,,,,
2168,4d423730393334383635,2,2,2,,720,,Aum Sai,Immediately,,,Unfurnished,,10 to 15 years,"₹35,000",₹2.0 LacPay Zero Deposit,"Kharghar, Navi Mumbai - Central Navi Mumbai, Maharashtra",Next to Kharghar Police Station,Unfurnished,,"Pool, Garden/Park, Main Road",,,,,0,4 (Out of 22 Floors),,,,,,,,
2169,4d423435363932393833,2,2,2,,,Mahaavir Universal Homes Pvt. Ltd.,Mahaavir Majesty,Immediately,,,Semi-Furnished,,New Construction,"₹12,000","₹72,000Pay Zero Deposit","Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,,,,,,,17,4 (Out of 4 Floors),,706sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹17/sqft,,,,,,
2170,4d423731313137363733,4,3,3,,1400,,Sai Apramit,Immediately,,,Furnished,,,₹1 Lac,₹10.0 LacPay Zero Deposit,"Seawoods, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Furnished,,,,,,,0,4 (Out of 14 Floors),,,,,,,,
2171,4d423730363536323731,,,,1 ,526,,,Immediately,,,Unfurnished,1 Covered,5 to 10 years,"₹10,000","₹40,000Pay Zero Deposit","202., Mominpada, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,,None of these,2 Hours Available,No/Rare Powercut,1,0,2 (Out of 4 Floors),1,,,,1,,1,
2172,4d423435363633363337,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2173,4d423535323731303637,,,3,,650,The Satpanth Group,The Satpanth Atharva Residency,Immediately,North - East,,Unfurnished,,5 to 10 years,"₹8,500 | ₹1,100 Monthly Maintenance","₹30,000Pay Zero Deposit","Karanjade, Karanjade, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,0,4 (Out of 4 Floors),,,,,1,,1,
2174,4d423234353436363435,2,2,3,,,,,Immediately,,,Semi-Furnished,1 Open,New Construction,"₹15,000","₹72,000Pay Zero Deposit","Taloja, Navi Mumbai, Taloja, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",2 min walk from Pendhar metro station.,Semi-Furnished,"Ceramic Tiles, Granite, Marble, Mosaic, Normal Tiles/Kotah Stone",Garden/Park,,24 Hours Available,No/Rare Powercut,,24,3 (Out of 24 Floors),,1080sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹14/sqft,,,,,,
2175,4d423538373435313739,,2,,,,,,Immediately,East,,Unfurnished,1 Open,10 to 15 years,"₹20,000 | ₹400 Monthly Maintenance","₹40,000Pay Zero Deposit","Sylvia, Airoli Sector 8A, Sector 8A Airoli, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",2 mins from DMart,Unfurnished,Ceramic Tiles,Main Road,,24 Hours Available,No/Rare Powercut,None,0,4 (Out of 4 Floors),1,675sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹30/sqft,,,1,,,
2176,4d423337303038363533,,,3,,,Vishesh Group,Balaji Symphony,Immediately,East,,Semi-Furnished,,Less than 5 years,"₹11,500","₹40,000Pay Zero Deposit","New panvelPanvel, Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Semi-Furnished,Vitrified,"Garden/Park, Main Road",,24 Hours Available,No/Rare Powercut,,36,9 (Out of 33 Floors),,660sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹17/sqft,,,1,,1,
2177,4d423538323635333233,,,,,450,Space India,Sai Prasad Gardens,Immediately,,,Unfurnished,,10 to 15 years,"₹8,500","₹40,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Unfurnished,,,,,,,3,3 (Out of 3 Floors),,,,,1,,1,
2178,4d423730373433343033,2,2,2,,1200,,,Immediately,East,,Unfurnished,,10 to 15 years,"₹90,000",₹6.0 LacPay Zero Deposit,"Navi Mumbai, Maharashtra",,Unfurnished,,Pool,"Puja Room, Study, Store",,,,0,1 (Out of 10 Floors),,,,,,,,
2179,4d423730363536373737,2,2,,,664,Marathon Realty Pvt. Ltd.,Marathon Nexzone,Immediately,West,,Unfurnished,,Less than 5 years,"₹18,000","₹80,000Pay Zero Deposit","zodiac marathon nexzone, Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,Ceramic Tiles,"Garden/Park, Pool, Main Road",,,,,10,11 (Out of 32 Floors),,,,,,,,
2180,4d423637323034323637,2,2,,,,,,Immediately,,,Semi-Furnished,,,"₹35,000","₹2,10,000Pay Zero Deposit","Navi Mumbai, Maharashtra",,Semi-Furnished,,,,,,,0,5 (Out of 7 Floors),,803sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹44/sqft,,,,,,
2181,4d423639343033373031,2,2,,,605,Proviso Group,Sai Proviso County,Immediately,,,Unfurnished,,New Construction,"₹13,000 | ₹1,500 Monthly Maintenance","₹50,000Pay Zero Deposit","opposite DPS School, Panvel, Navi Mumbai - Central Navi Mumbai, MaharashtraMove your household goods.Packers and Moversstarting at ₹ 3900/-",,Unfurnished,,,,,,,18,3 (Out of 4 Floors),1,,,,,,,
2182,4d423234393737333133,,,,,,,,Immediately,,,Unfurnished,,5 to 10 years,"₹4,600","₹30,000Pay Zero Deposit","Panvel, Navi Mumbai - Central Navi Mumbai, Maharashtra",nearby Municipal  School,Unfurnished,,,,,,,0,3 (Out of 3 Floors),,400sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹12/sqft,,,1,,1,
2183,4d423539323031353135,,,,,,,,Immediately,,,Semi-Furnished,,,"₹8,000","₹48,000Pay Zero Deposit","Sector 10, Nerul west, 5 min walking distance from Nerul railway Station, Nerul, Navi Mumbai - Central Navi Mumbai, Maharashtra",,Semi-Furnished,Ceramic Tiles,,,24 Hours Available,No/Rare Powercut,,0,4 (Out of 5 Floors),,300sqftsqftsqyrdsqmacrebighahectaremarlakanalbiswa1biswa2groundaankadamroodchatakkottahmarlacentperchgunthaarekathagajkillakuncham₹27/sqft,,,1,,1,
